201600000458,RD 1001 FACE 85 RN1,4932150,220204,60,3
201600000461,RUE DE VILLERS,4935843,222217,60,3
201600000463,route nationale 1,4938643,214547,60,3
201600000464,place  l hotel de ville,4932920,220050,60,3
201600000465,RUE DE CALAIS,4933047,219974,60,3
201600000467,31 rue du gÈnÈral de Gau,4937885,241337,60,3
201600000471,grande rue,4960320,228570,60,3
201600000473,rue de la vallÈe st andr,4957704,230488,60,3
201600000476,Rue Jean JaurËs,4932562,244199,60,3
201600000480,rue EugËne Moreau,4931424,231659,60,3
201600000483,route de clermont,4933328,233603,60,3
201600000485,RUE DE MEHECOURT,4935450,224925,60,3
201600000489,Rue de la Gare,4959145,253179,60,3
201600000490,Rue de Montdidier,4946147,248461,60,3
201600000494,rue nationale,4949764,289809,60,3
201600000501,26 Rue de la RÈpublique,4936183,274906,60,3
201600000503,rue du GÈnÈral de gaulle,4935450,276201,60,3
201600000504,Rue Jean Lenoir,4934964,297967,60,3
201600000520,12 rue de Nesle,4966047,291217,60,3
201600000525,rue de Paris,4970090,306255,60,3
201600000528,20 rue du golf,4949190,623834,57,3
201600000529,rue du fort,4941515,612031,57,3
201600000533,35 rue du Gal Patton,4940458,615672,57,3
201600000534,28 rue charles de gaulle,4940543,615256,57,3
201600000544,Rue de Lambervalle,4920173,227096,60,3
201600000546,rue de vigneseuil,4916904,223912,60,3
201600000547,Place Carnot,4916451,224044,60,3
201600000548,route de vigneseuil,4916910,223933,60,3
201600000553,rue de la libÈration,4917500,228725,60,3
201600000554,rue d anserville,4922831,223853,60,3
201600000558,avenue de gouvieux,4917606,240691,60,3
201600000559,rue de la libertÈ,4924212,246982,60,3
201600000561,rue de PARIS,4919407,246563,60,3
201600000565,30 avenue de la gare,4909536,274403,60,3
201600000568,Route de Meaux,4909143,275120,60,3
201600000575,RUE DU FONDS DU CHARRON,4928156,253020,60,3
201600000576,route de pont,4930798,270873,60,3
201600000578,9 rue Maurice Choron,4930182,281275,60,3
201600000587,R DU CALVAIRE,4990822,121325,76,3
201600000588,545  R ROBERT LEFRANC,4987750,122917,76,3
201600000590,ROUTE DE LA PLAINE,4981954,109049,76,3
201600000595,rue des forriËres,4979459,111610,76,3
201600000596,24 rue JÈhan vÈron,4986935,104957,76,3
201600000600,205 CHE DU PETIT PARC,4960976,132337,76,3
201600000603,R DES PRES,4938940,122458,76,3
201600000604,RTE DE PARIS,4937147,112656,76,3
201600000606,GRANDE RUE,4937767,116144,76,3
201600000607,route de Paris,4939474,118591,76,3
201600000608,D13,4935319,119527,76,3
201600000609,RTE DE PARIS,4937632,112563,76,3
201600000610,390 RUE ALEXANDRE SAAS,4939693,120195,76,3
201600000612,36  QU DE LA LIBERATION,4948204,87873,76,3
